date,country,cases,deaths,recovered,cases_daily,deaths_daily,logInfection,logDeaths,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s).1,wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2021-02-06,USA,26980778,468379,0,103977,2600,17.110635244503072,13.057033076224988,23.161666666666665,26.927500000000006,1.7595833333333333,31.88083333333334,24.10375,1.7595833333333333,316.59375,161.79166666666666,408.125,62.46750000000001,89.45833333333333,99.625,0.8991666666666668,96848.84916666664,0.9958333333333332,0.43875,0.0
2021-02-07,USA,27070408,469746,0,89630,1367,17.113951733512366,13.059947402071815,22.983333333333338,25.77874999999999,1.1929166666666668,31.565416666666668,23.400833333333335,1.1929166666666668,191.37249999999997,108.04166666666667,409.375,29.351250000000004,50.541666666666664,78.95833333333333,0.8987499999999998,96901.59541666665,0.9924999999999997,0.3029166666666667,0.0
2021-02-08,USA,27160706,471354,0,90298,1608,17.11728185442591,13.06336468305115,23.589583333333337,26.275833333333335,1.3462500000000004,32.98708333333333,24.263333333333335,1.3462500000000004,146.23708333333332,187.79166666666666,410.75,102.06208333333335,121.91666666666667,85.91666666666667,0.915,96771.48166666667,0.9883333333333334,0.6550000000000001,0.0
2021-02-09,USA,27256327,474429,0,95621,3075,17.12079623560935,13.06986725464553,23.50833333333333,26.554583333333337,1.6987500000000002,32.78583333333332,24.120833333333337,1.6987500000000002,153.99708333333334,184.58333333333334,409.25,89.83458333333334,136.375,95.0,0.9125,96770.76458333334,0.9779166666666664,0.4737499999999999,0.0
2021-02-10,USA,27351492,477754,0,95165,3325,17.124281637446728,13.07685123464727,23.552083333333332,26.324166666666667,1.4208333333333334,33.19166666666667,23.892083333333332,1.4208333333333334,286.3104166666667,137.625,408.9166666666667,50.15791666666669,81.91666666666667,87.70833333333333,0.9283333333333333,96823.09708333334,0.9695833333333331,0.4004166666666667,0.0
2021-02-11,USA,27457233,480935,0,105741,3181,17.128140188478266,13.083487404821188,24.06125,26.880416666666672,0.7533333333333333,33.52,24.389166666666668,0.7533333333333333,137.63624999999996,188.29166666666666,409.5,100.03916666666667,133.29166666666666,88.45833333333333,0.8962499999999999,96735.59708333336,0.9304166666666666,0.5549999999999999,0.0
2021-02-12,USA,27556849,483851,0,99616,2916,17.13176166520754,13.089532287063179,23.122083333333332,26.512500000000003,1.1745833333333333,32.54708333333334,24.13875,1.1745833333333333,188.54625,143.54166666666666,413.5416666666667,49.355833333333344,58.958333333333336,94.45833333333333,0.94125,96786.79874999997,0.9916666666666666,1.1854166666666668,0.0
2021-02-13,USA,27643955,486040,0,87106,2189,17.134917636352423,13.094046204022549,22.776666666666667,25.330000000000002,1.45625,32.085,23.310416666666672,1.45625,52.04708333333334,79.375,413.625,12.586249999999998,31.416666666666668,66.91666666666667,0.95125,96814.19374999998,0.9841666666666669,0.6433333333333334,0.0
2021-02-14,USA,27708965,487168,0,65010,1128,17.137266565004815,13.096364311775712,24.57541666666667,26.842083333333335,1.0395833333333333,34.298333333333325,24.566666666666663,1.0395833333333333,203.9529166666667,236.33333333333334,411.1666666666667,165.17958333333334,204.66666666666666,71.375,0.8874999999999998,96758.27124999999,0.9599999999999999,0.3991666666666665,0.0
2021-02-15,USA,27763149,488121,0,54184,953,17.139220123768858,13.098318604920232,23.229583333333334,26.55083333333333,1.4733333333333334,32.48291666666667,24.034166666666668,1.4733333333333334,231.29666666666662,114.25,413.8333333333333,21.66500000000001,29.125,92.79166666666667,0.9258333333333333,96878.29291666667,1.0,0.69375,0.0
2021-02-16,USA,27825860,489852,0,62711,1731,17.14147636210558,13.101858583646969,23.297083333333333,25.80541666666667,2.2533333333333334,32.21541666666667,23.880000000000006,2.2533333333333334,293.1645833333333,146.04166666666666,410.7916666666667,57.27916666666667,70.33333333333333,89.08333333333333,0.9033333333333332,96835.28333333334,0.9970833333333333,0.8895833333333334,0.0
2021-02-17,USA,27895977,492263,0,70117,2411,17.14399304284632,13.106768405497496,23.340833333333336,25.787499999999994,2.6787499999999995,32.59291666666667,23.910833333333333,2.6787499999999995,299.16625,155.45833333333334,409.7916666666667,53.322916666666686,83.58333333333333,102.41666666666667,0.9191666666666668,96758.84666666668,0.9883333333333333,0.6204166666666668,0.0
2021-02-18,USA,27965574,494739,0,69597,2476,17.14648481168425,13.111785629766407,22.581666666666663,24.28291666666667,3.018333333333334,31.67208333333332,23.048333333333336,3.018333333333334,299.93041666666664,53.625,413.9166666666667,5.5325000000000015,7.833333333333333,48.291666666666664,0.9500000000000001,96785.64333333336,0.9995833333333333,1.1620833333333334,0.0
2021-02-19,USA,28045171,497391,0,79597,2652,17.14932701824954,13.117131716098477,22.542083333333334,23.581666666666663,2.2858333333333336,31.51708333333333,22.925416666666663,2.2858333333333336,299.71333333333337,63.291666666666664,410.7083333333333,5.054166666666665,6.25,58.458333333333336,0.9445833333333336,96845.40791666665,0.9991666666666665,0.4399999999999999,0.0
2021-02-20,USA,28116690,499191,0,71519,1800,17.151873908163317,13.12074406702868,23.517083333333332,24.761666666666667,1.6737500000000003,32.74333333333333,23.660416666666666,1.6737500000000003,163.76166666666666,164.5,409.4166666666667,66.95666666666666,93.16666666666667,97.83333333333333,0.9091666666666667,96916.33666666667,0.9787499999999998,0.6633333333333334,0.0
2021-02-21,USA,28173759,500405,0,57069,1214,17.15390157077986,13.123173049531369,22.53625,25.0,1.8370833333333332,30.927083333333332,23.43249999999999,1.8370833333333332,251.95458333333337,162.29166666666666,404.4583333333333,58.005833333333335,69.5,104.5,0.9125000000000001,96988.045,0.9966666666666666,0.2395833333333333,0.0
2021-02-22,USA,28229967,501708,0,56208,1303,17.15589463125981,13.125773556129545,23.735833333333336,26.015000000000004,0.9866666666666667,32.52041666666666,23.956666666666663,0.9866666666666667,103.53875,173.875,408.375,76.17,110.75,97.95833333333333,0.8795833333333333,96935.72666666667,0.9525000000000001,0.25333333333333335,0.0
2021-02-23,USA,28302222,503981,0,72255,2273,17.158450875432315,13.130293847930204,23.28958333333333,26.580833333333334,1.3275000000000001,32.249583333333334,23.96291666666667,1.3275000000000001,111.43583333333333,196.70833333333334,404.625,107.89291666666668,152.375,89.08333333333333,0.9066666666666664,96959.30708333333,0.9633333333333334,0.6429166666666667,0.0
2021-02-24,USA,28376939,507153,0,74717,3172,17.161087366232888,13.136568012196287,24.560833333333335,28.03791666666667,1.4854166666666673,33.98916666666666,24.627916666666668,1.4854166666666673,51.22708333333333,255.79166666666666,409.0416666666667,190.14041666666665,266.875,65.91666666666667,0.8729166666666667,96879.97500000002,0.7108333333333334,0.23666666666666666,0.0
2021-02-25,USA,28454431,509520,0,77492,2367,17.16381445333375,13.141224385045247,24.483333333333334,28.563750000000002,1.4833333333333334,33.91708333333334,24.89583333333333,1.4833333333333334,175.29291666666666,211.79166666666666,407.1666666666667,119.47833333333335,152.16666666666666,92.70833333333333,0.8775,96782.88958333334,0.8641666666666666,0.5275,0.0
2021-02-26,USA,28531402,511629,0,76971,2109,17.16651586323711,13.145355031990382,24.149166666666662,28.27416666666666,1.3695833333333336,33.004166666666656,24.590833333333336,1.3695833333333336,246.13999999999996,238.45833333333334,402.75,166.46166666666667,229.875,72.125,0.8620833333333334,96704.90958333334,0.94875,0.16749999999999998,0.0
2021-02-27,USA,28595830,513138,0,64428,1509,17.16877146096381,13.148300093825274,22.9075,27.294583333333332,0.9825000000000003,31.672916666666666,23.7325,0.9825000000000003,173.54416666666665,171.625,407.5833333333333,70.88541666666667,95.04166666666667,101.04166666666667,0.9170833333333333,96771.42208333335,0.9937499999999999,0.27958333333333335,0.0
2021-02-28,USA,28647027,514198,0,51197,1060,17.170560226107074,13.150363684269216,23.02625,26.088333333333335,0.9979166666666665,32.302083333333336,23.336249999999996,0.9979166666666665,142.10541666666666,80.625,413.4166666666667,13.903749999999997,22.958333333333332,66.95833333333333,0.9387499999999998,96627.8525,0.9933333333333332,0.4758333333333334,0.0
2021-03-01,USA,28705915,515736,0,58888,1538,17.17261375705564,13.153350285630507,22.895,25.23041666666667,1.0508333333333335,32.36541666666667,23.45583333333333,1.0508333333333335,169.57666666666663,118.625,412.375,36.11125,45.666666666666664,82.75,0.9562499999999997,96598.46333333333,0.9962499999999999,1.05625,0.0
2021-03-02,USA,28762967,517686,0,57052,1950,17.174599249612896,13.157124159835517,23.1825,25.4225,0.62375,32.52958333333334,23.41208333333333,0.62375,163.54666666666665,128.875,412.2916666666667,44.94583333333335,68.04166666666667,84.25,0.93375,96777.01166666666,0.96125,0.6233333333333334,0.0
2021-03-03,USA,28830151,520180,0,67184,2494,17.17693230720059,13.161930184506343,22.80083333333333,25.84375,1.5649999999999995,31.699583333333333,23.81916666666667,1.5649999999999995,85.30458333333333,188.33333333333334,408.5,104.37083333333334,130.58333333333334,84.29166666666667,0.9283333333333331,96987.92958333336,0.9316666666666666,1.0595833333333335,0.0
2021-03-04,USA,28898196,522116,0,68045,1936,17.179289728988987,13.165645064399298,23.179166666666664,25.96083333333333,0.8854166666666666,32.81166666666667,23.671666666666667,0.8854166666666666,164.525,134.875,406.5416666666667,18.15958333333333,26.75,116.95833333333333,0.9495833333333333,96993.0491666667,0.9924999999999998,0.30833333333333335,0.0
2021-03-05,USA,28964641,523900,0,66445,1784,17.181586368167107,13.169056105396312,24.105,26.687500000000004,1.0541666666666667,33.34166666666666,24.010000000000005,1.0541666666666667,157.28958333333333,179.91666666666666,412.75,58.45333333333335,86.91666666666667,121.70833333333333,0.8875000000000001,96843.20166666666,0.9416666666666668,0.5770833333333333,0.0
2021-03-06,USA,29022832,525405,0,58191,1505,17.183593388529363,13.171924672747107,22.945833333333336,26.5175,1.2345833333333334,32.264583333333334,23.677083333333332,1.2345833333333334,138.1470833333333,189.0,404.9166666666667,82.43333333333334,123.54166666666667,106.70833333333333,0.9470833333333334,96899.63208333333,0.8925,0.37041666666666667,0.0
2021-03-07,USA,29063771,526096,0,40939,691,17.18500297368891,13.173238984572716,24.877083333333342,28.33416666666666,1.4029166666666668,33.76166666666666,24.68041666666667,1.4029166666666668,113.54833333333333,271.2916666666667,405.9166666666667,221.91750000000002,299.2916666666667,49.666666666666664,0.8350000000000001,96875.19666666667,0.6958333333333334,0.030416666666666665,0.0
2021-03-08,USA,29108785,526838,0,45014,742,17.186550576616458,13.174648379886811,24.214583333333334,28.13875,1.1991666666666667,34.01583333333333,24.318749999999998,1.1991666666666667,268.74708333333336,170.16666666666666,407.875,53.69291666666667,83.29166666666667,116.75,0.9045833333333335,96874.46041666668,0.9395833333333332,0.35916666666666663,0.0
2021-03-09,USA,29166483,528643,0,57698,1805,17.18853076549705,13.17806862479806,24.26958333333333,27.985833333333332,1.3287499999999997,33.5675,24.427916666666672,1.3287499999999997,160.63291666666666,225.29166666666666,405.75,132.48791666666668,165.58333333333334,93.04166666666667,0.8825,96798.01666666666,0.7966666666666667,0.33416666666666667,0.0
2021-03-10,USA,29224389,530214,0,57906,1571,17.190514158345945,13.181035977618592,23.903333333333336,28.04041666666667,0.7908333333333334,33.226666666666674,24.21041666666667,0.7908333333333334,211.26500000000001,193.08333333333334,414.125,97.40625,131.91666666666666,96.125,0.8979166666666667,96779.46666666667,0.98375,0.3825,0.0
2021-03-11,USA,29286851,531781,0,62462,1567,17.192649201928248,13.18398702943562,23.198333333333334,27.19541666666667,1.1050000000000002,32.26833333333333,24.09,1.1050000000000002,255.6933333333333,169.66666666666666,407.7083333333333,66.84083333333334,82.5,103.04166666666667,0.915,96903.55375,0.9787500000000001,0.5325,0.0
2021-03-12,USA,29348168,533355,0,61317,1574,17.19474068321016,13.186942522716727,24.095,27.71208333333334,0.9858333333333333,33.655833333333334,24.606666666666666,0.9858333333333333,195.80791666666667,224.0,405.7083333333333,147.04625000000001,178.91666666666666,77.20833333333333,0.9008333333333333,96903.87916666667,0.8833333333333332,0.19458333333333333,0.0
2021-03-13,USA,29401288,535099,0,53120,1744,17.196549040873112,13.19020705548808,23.254166666666666,27.19000000000001,1.3033333333333335,32.9125,24.07083333333333,1.3033333333333335,227.91708333333338,157.45833333333334,412.0833333333333,53.1575,72.625,104.58333333333333,0.9474999999999999,96932.76333333335,0.994583333333333,0.5958333333333333,0.0
2021-03-14,USA,29439500,535681,0,38212,582,17.19784786798507,13.191294113627592,24.023749999999996,27.46666666666667,0.8750000000000001,33.53416666666667,24.32041666666667,0.8750000000000001,141.68749999999997,224.0,402.1666666666667,121.54791666666667,159.625,102.66666666666667,0.9041666666666667,96967.28458333334,0.9070833333333334,0.33125,0.0
2021-03-15,USA,29496149,536431,0,56649,750,17.19977027041577,13.192693221411748,24.591666666666665,28.678749999999997,0.8250000000000001,33.827916666666674,24.410416666666666,0.8250000000000001,77.98541666666667,250.79166666666666,406.625,184.65125000000003,234.83333333333334,66.33333333333333,0.8658333333333336,96921.58583333332,0.8037500000000003,0.1679166666666667,0.0
2021-03-16,USA,29550095,537599,0,53946,1168,17.20159751670123,13.194868208070298,24.85208333333333,29.235416666666662,0.9308333333333333,34.274166666666666,24.864166666666666,0.9308333333333333,56.62875,251.41666666666666,402.4166666666667,186.31374999999994,252.875,65.25,0.8612500000000002,96781.53625,0.6633333333333333,0.12083333333333333,0.0
2021-03-17,USA,29609216,538781,0,59121,1182,17.203596222185865,13.197064459347946,24.258749999999996,28.867083333333326,1.2983333333333336,33.98208333333334,24.83791666666667,1.2983333333333336,100.54625000000003,222.20833333333334,405.25,141.71875000000003,195.29166666666666,80.70833333333333,0.9004166666666665,96726.95374999999,0.7937500000000001,0.6549999999999999,0.0
2021-03-18,USA,29669741,540404,0,60525,1623,17.20563826287265,13.200072286965288,23.785416666666666,28.03958333333333,1.354583333333334,33.11166666666667,24.548333333333336,1.354583333333334,211.36916666666664,183.33333333333334,413.7083333333333,74.74666666666668,97.08333333333333,108.70833333333333,0.9029166666666666,96760.94833333332,0.9716666666666667,0.86,0.0
2021-03-19,USA,29731361,541508,0,61620,1104,17.207712972601207,13.202113119090598,22.370833333333326,26.262083333333333,1.3145833333333332,31.059583333333336,23.48875,1.3145833333333332,148.97541666666666,120.5,410.125,37.63916666666668,43.666666666666664,83.08333333333333,0.9374999999999999,96875.41541666667,0.9991666666666666,1.1316666666666664,0.0
2021-03-20,USA,29786730,542293,0,55369,785,17.209573550285825,13.203561724761332,23.60666666666667,25.827499999999997,1.96375,32.41333333333334,23.46083333333333,1.96375,76.2325,139.41666666666666,399.0833333333333,49.01625000000001,78.41666666666667,90.70833333333333,0.8808333333333332,96977.92791666667,0.7095833333333336,0.375,0.0
2021-03-21,USA,29820490,542743,0,33760,450,17.210706299090745,13.20439119037501,23.92958333333333,26.65458333333333,1.2049999999999998,32.495000000000005,23.597916666666674,1.2049999999999998,108.54,247.91666666666666,394.9166666666667,186.34291666666672,252.16666666666666,61.833333333333336,0.8574999999999999,96963.58333333333,0.39625,0.06666666666666667,0.0
2021-03-22,USA,29872067,543305,0,51577,562,17.212434387664178,13.205426135515857,24.283333333333335,27.953750000000003,1.2483333333333333,33.31583333333334,24.16333333333333,1.2483333333333333,95.03291666666667,235.33333333333334,403.9166666666667,155.80625,201.125,79.79166666666667,0.8654166666666665,96904.63666666667,0.8529166666666668,0.1708333333333333,0.0
2021-03-23,USA,29925655,544153,0,53588,848,17.214226697222237,13.206985736294712,24.68083333333334,28.759583333333335,0.9341666666666667,34.16708333333333,24.567083333333333,0.9341666666666667,132.66458333333335,243.375,402.9583333333333,178.45125,243.41666666666666,65.25,0.8720833333333332,96891.08833333332,0.9229166666666666,0.1325,0.0
