date,country,cases,deaths,recovered,cases_daily,deaths_daily,logInfection,logDeaths,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s).1,wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-11-20,India,9050597,132726,8478124,46232,564,16.01834128035122,11.796042131799078,24.208333333333332,27.385833333333334,1.6083333333333334,33.78958333333334,24.32583333333334,1.6083333333333334,288.44083333333333,185.125,408.625,88.21041666666667,127.0,97.16666666666667,0.8941666666666666,96705.6875,0.9062500000000001,0.2283333333333333,0.0
2020-11-21,India,9095806,133227,8521617,45209,501,16.023323986128773,11.799809719249712,24.686666666666667,28.03375000000001,1.0575,34.12541666666666,24.923333333333343,1.0575,294.53166666666664,203.95833333333334,409.0416666666667,128.04250000000002,196.58333333333334,76.20833333333333,0.8645833333333334,96624.08625,0.7379166666666667,0.6716666666666665,0.0
2020-11-22,India,9139865,133738,8562641,44059,511,16.02815617308055,11.803637941107038,23.960000000000004,27.425,1.0491666666666668,33.821666666666665,24.508750000000003,1.0491666666666668,186.67375000000004,156.58333333333334,411.25,38.22708333333335,58.791666666666664,118.58333333333333,0.92,96772.99458333333,0.9845833333333331,0.6079166666666667,0.0
2020-11-23,India,9177840,134218,8604955,37975,480,16.03230244079302,11.807220622692256,24.173333333333336,27.119583333333335,1.4804166666666667,33.66708333333333,24.630416666666665,1.4804166666666667,44.65708333333333,163.625,412.9583333333333,53.005,66.875,110.875,0.8904166666666669,96858.90041666666,0.9912499999999999,0.24083333333333334,0.0
2020-11-24,India,9222216,134699,8642771,44376,481,16.037125913725628,11.810797938465925,25.777083333333334,28.617916666666662,2.431666666666666,34.98291666666667,25.40666666666667,2.431666666666666,91.81041666666668,247.08333333333334,409.9166666666667,177.41416666666666,237.04166666666666,69.83333333333333,0.8079166666666668,96859.52958333334,0.8516666666666669,0.11083333333333328,0.0
2020-11-25,India,9266705,135223,8679138,44489,524,16.041938426674847,11.814680546465711,25.773750000000003,29.604583333333338,1.24,34.87,25.61916666666667,1.24,90.62708333333335,263.4583333333333,406.2916666666667,189.5779166666667,254.95833333333334,74.125,0.8041666666666668,96796.36666666665,0.55625,0.09749999999999999,0.0
2020-11-26,India,9309787,135715,8718517,43082,492,16.046576770366396,11.818312377665455,25.70416666666667,30.115833333333338,1.8216666666666663,34.25124999999999,25.712500000000002,1.8216666666666663,154.05583333333334,286.3333333333333,397.6666666666667,234.71041666666667,328.7916666666667,51.833333333333336,0.7816666666666667,96752.97416666667,0.24958333333333338,0.023750000000000004,0.0
2020-11-27,India,9351109,136200,8759969,41322,485,16.051005503856974,11.821879672697548,25.589583333333326,30.13791666666666,1.5916666666666666,34.89125000000001,25.37,1.5916666666666666,141.49375,276.8333333333333,396.5833333333333,217.84916666666663,314.3333333333333,59.333333333333336,0.8183333333333334,96816.47750000002,0.2270833333333334,0.08791666666666664,0.0
2020-11-28,India,9392919,136696,8802267,41810,496,16.055466665496482,11.82551476112811,26.564166666666665,30.81958333333333,2.048333333333333,34.514583333333334,25.896249999999995,2.048333333333333,84.71458333333332,312.2916666666667,392.8333333333333,266.195,368.8333333333333,46.458333333333336,0.7191666666666667,96870.68708333332,0.19666666666666668,0.008333333333333333,0.0
2020-11-29,India,9431691,137139,8847600,38772,443,16.059585959848448,11.82875028899319,26.667499999999993,30.856249999999992,2.560416666666667,34.4925,26.026666666666674,2.560416666666667,78.80291666666666,253.08333333333334,408.0833333333333,159.29166666666666,241.29166666666666,94.08333333333333,0.6991666666666667,96815.07583333332,0.66125,0.005833333333333334,0.0
2020-11-30,India,9462809,137621,8889585,31118,482,16.062879831412637,11.832258809115771,26.46416666666666,30.34958333333333,2.2687500000000003,32.95666666666668,25.777083333333337,2.2687500000000003,68.26041666666666,271.875,389.7083333333333,186.58583333333334,273.9166666666667,85.41666666666667,0.6466666666666666,96849.00791666668,0.7254166666666668,0.0,0.0
2020-12-01,India,9499413,138122,8932647,36604,501,16.066740565188038,11.83589263156127,26.424999999999997,30.242916666666662,1.7108333333333334,33.404583333333335,25.852083333333336,1.7108333333333334,58.074999999999996,279.2916666666667,396.0833333333333,205.09916666666666,276.875,74.41666666666667,0.6704166666666668,96793.60375000002,0.8395833333333335,0.00125,0.0
